"id","name","clean","times_displayed","times_chosen","created_at","updated_at"
33873,"Affectionate Dawg",0,6,1,"2020-03-17 13:32:00","2021-09-05 20:42:14"
28485,"Affectionate Devil",1,6,2,"2020-03-17 13:32:00","2021-06-24 12:40:16"
567,"Affectionate Dish",1,6,2,"2020-03-17 13:32:00","2021-08-26 10:23:08"
20025,"Affectionate Doctor",1,6,0,"2020-03-17 13:32:00","2021-06-08 23:52:16"
11001,"Affectionate Dolphin",1,5,2,"2020-03-17 13:32:00","2021-05-07 07:59:54"
5079,"Affectionate Doofus",1,5,1,"2020-03-17 13:32:00","2021-04-30 07:54:25"
24537,"Affectionate Dragon",1,6,2,"2020-03-17 13:32:00","2021-07-26 08:04:51"
15513,"Affectionate Dreamboat",1,6,2,"2020-03-17 13:32:00","2021-11-16 09:19:12"
2823,"Affectionate Drummer",1,6,2,"2020-03-17 13:32:00","2021-09-20 17:42:30"
22281,"Affectionate Drunkard",0,6,3,"2020-03-17 13:32:00","2021-06-15 09:29:52"
32199,"Affectionate Duckling",1,6,1,"2020-03-17 13:32:00","2021-08-21 13:46:54"
13257,"Affectionate Eyelashes",1,6,1,"2020-03-17 13:32:00","2021-07-28 10:47:35"
7335,"Affectionate Fiddlehead",1,5,0,"2020-03-17 13:32:00","2021-04-16 07:31:30"
26793,"Affectionate Fire",1,6,0,"2020-03-17 13:32:00","2021-05-28 16:56:10"
17769,"Affectionate Flirt",0,6,0,"2020-03-17 13:32:00","2021-06-07 19:56:52"
1695,"Affectionate Fondue",1,6,5,"2020-03-17 13:32:00","2021-09-03 08:19:16"
21153,"Affectionate Fox",1,6,2,"2020-03-17 13:32:00","2021-06-18 13:59:55"
37558,"Affectionate Friend",1,6,0,"2020-03-17 13:32:00","2021-05-23 01:32:41"
12129,"Affectionate Gambler",1,5,1,"2020-03-17 13:32:00","2021-03-10 20:39:52"
6207,"Affectionate Gazelle",1,6,1,"2020-03-17 13:32:00","2021-09-23 07:01:10"
25665,"Affectionate Geek",1,6,2,"2020-03-17 13:32:00","2021-06-22 07:28:40"
38232,"Affectionate Gladiator",1,6,1,"2020-03-17 13:32:00","2021-08-31 16:28:26"
16641,"Affectionate Gremlin",1,5,2,"2020-03-17 13:32:00","2021-04-03 10:53:23"
3951,"Affectionate Hammer",1,6,1,"2020-03-17 13:32:00","2021-10-15 03:15:49"
23409,"Affectionate Hawk",1,6,0,"2020-03-17 13:32:00","2021-07-11 01:56:23"
31525,"Affectionate Hellion",0,6,0,"2020-03-17 13:32:00","2021-08-10 17:00:36"
14385,"Affectionate Hippie",1,5,1,"2020-03-17 13:32:00","2021-03-18 10:04:01"
8463,"Affectionate Honey",1,6,2,"2020-03-17 13:32:00","2021-10-04 11:31:00"
27921,"Affectionate Hooligan",1,6,1,"2020-03-17 13:32:00","2021-07-29 01:44:20"
18897,"Affectionate Hoot",1,6,0,"2020-03-17 13:32:00","2021-06-08 23:11:36"
9591,"Affectionate Hunter",1,5,0,"2020-03-17 13:32:00","2021-04-16 10:50:24"
34873,"Affectionate Imp",1,6,1,"2020-03-17 13:32:00","2021-06-02 08:54:38"
29049,"Affectionate Jester",1,6,0,"2020-03-17 13:32:00","2021-08-13 07:20:47"
285,"Affectionate Joker",1,6,1,"2020-03-17 13:32:00","2021-06-03 10:10:02"
19743,"Affectionate Kitten",1,6,0,"2020-03-17 13:32:00","2021-06-08 16:04:50"
10719,"Affectionate Knees",1,5,1,"2020-03-17 13:32:00","2021-08-18 14:33:19"
4797,"Affectionate Knight",1,6,1,"2020-03-17 13:32:00","2021-09-02 02:29:38"
34536,"Affectionate Kraken",1,6,1,"2020-03-17 13:32:00","2021-05-11 21:15:31"
24255,"Affectionate Legume",1,6,1,"2020-03-17 13:32:00","2021-06-15 08:25:13"
15231,"Affectionate Leopard",1,5,0,"2020-03-17 13:32:00","2021-05-01 18:15:38"
34210,"Affectionate Lioness",1,6,1,"2020-03-17 13:32:00","2021-07-15 20:13:52"
2541,"Affectionate Lulu",1,6,1,"2020-03-17 13:32:00","2021-09-03 08:19:46"
32536,"Affectionate Lumberjack",1,6,1,"2020-03-17 13:32:00","2021-08-24 12:38:11"
21999,"Affectionate Man-child",0,6,0,"2020-03-17 13:32:00","2021-06-14 00:45:42"
12975,"Affectionate Manservant",0,5,1,"2020-03-17 13:32:00","2021-05-05 11:33:21"
7053,"Affectionate Mariachi",1,5,1,"2020-03-17 13:32:00","2021-04-10 21:17:24"
38895,"Affectionate Mess",1,6,1,"2020-03-17 13:32:00","2021-10-09 23:36:18"
26511,"Affectionate Milkshake",0,6,1,"2020-03-17 13:32:00","2021-07-15 10:28:48"
17487,"Affectionate Minx",0,6,3,"2020-03-17 13:32:00","2021-06-15 12:24:06"
32862,"Affectionate Mouse",1,6,2,"2020-03-17 13:32:00","2021-09-17 08:27:08"
1413,"Affectionate Music",1,6,2,"2020-03-17 13:32:00","2021-09-25 20:40:35"
20871,"Affectionate Nerd",1,6,2,"2020-03-17 13:32:00","2021-07-16 01:21:41"
11847,"Affectionate Ninja",1,6,1,"2020-03-17 13:32:00","2021-08-16 18:49:58"
25383,"Affectionate Nobody",1,6,0,"2020-03-17 13:32:00","2021-06-14 20:19:26"
30851,"Affectionate Octopus",1,6,3,"2020-03-17 13:32:00","2021-07-08 23:16:56"
16359,"Affectionate Onion",1,5,0,"2020-03-17 13:32:00","2021-03-21 11:01:16"
3669,"Affectionate Oracle",1,5,1,"2020-03-17 13:32:00","2021-04-03 15:27:51"
23127,"Affectionate Panda",1,6,0,"2020-03-17 13:32:00","2021-08-10 14:11:01"
14103,"Affectionate Peach",1,5,2,"2020-03-17 13:32:00","2021-03-22 16:26:56"
8181,"Affectionate Peacock",1,6,0,"2020-03-17 13:32:00","2021-09-05 17:53:51"
27639,"Affectionate Peppercorn",1,6,2,"2020-03-17 13:32:00","2021-08-10 16:33:29"
38558,"Affectionate Piglet",1,6,3,"2020-03-17 13:32:00","2021-06-02 08:53:06"
18615,"Affectionate Pinkie",1,6,2,"2020-03-17 13:32:00","2021-06-10 13:41:24"
9309,"Affectionate Pixie",1,6,0,"2020-03-17 13:32:00","2021-09-16 21:18:16"
36547,"Affectionate Platypus",1,6,0,"2020-03-17 13:32:00","2021-06-04 17:36:58"
28767,"Affectionate Popstar",1,6,0,"2020-03-17 13:32:00","2021-05-26 09:23:13"
849,"Affectionate Porpoise",1,6,3,"2020-03-17 13:32:00","2021-05-13 11:42:49"
37221,"Affectionate Prankster",1,6,0,"2020-03-17 13:32:00","2021-08-29 19:55:50"
20307,"Affectionate Proposal",1,6,2,"2020-03-17 13:32:00","2021-07-17 22:20:54"
11283,"Affectionate Pumpkin",1,5,3,"2020-03-17 13:32:00","2021-05-26 14:13:58"
5361,"Affectionate Puppet",1,6,0,"2020-03-17 13:32:00","2021-05-17 21:27:37"
30188,"Affectionate Puppy",1,6,1,"2020-03-17 13:32:00","2021-06-01 16:18:08"
31862,"Affectionate Python",0,5,0,"2020-03-17 13:32:00","2021-04-30 17:24:56"
15795,"Affectionate Rake",1,6,0,"2020-03-17 13:32:00","2021-08-18 18:36:44"
36884,"Affectionate Rapscallion",1,6,3,"2020-03-17 13:32:00","2021-05-24 12:15:57"
24819,"Affectionate Rascal",1,6,1,"2020-03-17 13:32:00","2021-08-27 05:34:51"
3105,"Affectionate Rogue",0,5,0,"2020-03-17 13:32:00","2021-04-16 14:49:44"
22563,"Affectionate Ruble",1,6,1,"2020-03-17 13:32:00","2021-07-16 01:13:42"
13539,"Affectionate Sailor",1,5,0,"2020-03-17 13:32:00","2021-03-16 13:42:37"
31188,"Affectionate Scalawag",1,6,1,"2020-03-17 13:32:00","2021-07-26 01:09:58"
7617,"Affectionate Scamp",1,6,1,"2020-03-17 13:32:00","2021-11-10 19:37:31"
27075,"Affectionate Scoundrel",0,6,1,"2020-03-17 13:32:00","2021-07-24 23:27:03"
18051,"Affectionate Ship",1,6,2,"2020-03-17 13:32:00","2021-07-30 22:00:01"
21435,"Affectionate Snowball",1,6,1,"2020-03-17 13:32:00","2021-07-02 05:52:08"
12411,"Affectionate Soldier",1,5,0,"2020-03-17 13:32:00","2021-03-13 12:19:45"
1977,"Affectionate Somebody",1,5,1,"2020-03-17 13:32:00","2021-04-16 14:38:05"
39232,"Affectionate Sorcerer",1,5,0,"2020-03-17 13:32:00","2021-05-07 07:59:54"
6489,"Affectionate Squid",1,6,2,"2020-03-17 13:32:00","2021-09-05 17:54:09"
25947,"Affectionate Stallion",1,6,2,"2020-03-17 13:32:00","2021-06-28 14:44:23"
16923,"Affectionate Tabby",1,5,0,"2020-03-17 13:32:00","2021-03-21 00:14:50"
4233,"Affectionate Taco",1,6,2,"2020-03-17 13:32:00","2021-09-18 21:07:49"
23691,"Affectionate Tart",0,6,2,"2020-03-17 13:32:00","2021-06-26 23:22:46"
30525,"Affectionate Teddy Bear",1,6,1,"2020-03-17 13:32:00","2021-08-18 14:34:18"
14667,"Affectionate Traveler",1,5,1,"2020-03-17 13:32:00","2021-05-28 01:45:57"
8745,"Affectionate Twang",1,6,0,"2020-03-17 13:32:00","2021-10-10 04:38:10"
28203,"Affectionate Vampire",1,6,2,"2020-03-17 13:32:00","2021-07-22 11:54:49"
35547,"Affectionate Viking",1,6,2,"2020-03-17 13:32:00","2021-10-16 19:50:06"
19179,"Affectionate Wench",0,6,2,"2020-03-17 13:32:00","2021-07-16 01:18:39"
9873,"Affectionate Wildcat",1,6,0,"2020-03-17 13:32:00","2021-10-15 10:37:57"
33536,"Affectionate Wizard",1,6,1,"2020-03-17 13:32:00","2021-06-15 09:31:07"
29331,"Affectionate Wombat",1,6,0,"2020-03-17 13:32:00","2021-07-30 03:45:50"
29895,"Affectionate Yacht",1,6,1,"2020-03-17 13:32:00","2021-06-01 11:01:58"
10155,"Affectionate Yahoo",1,5,1,"2020-03-17 13:32:00","2021-04-30 08:19:11"
29613,"Affectionate Yokel",1,6,1,"2020-03-17 13:32:00","2021-08-14 09:08:30"
12694,"Alluring Bambino",1,5,0,"2020-03-17 13:32:00","2021-03-13 20:34:20"
19462,"Alluring Bandit",1,6,1,"2020-03-17 13:32:00","2021-08-14 19:33:29"
10438,"Alluring Beast",0,5,2,"2020-03-17 13:32:00","2021-04-27 19:23:39"
4516,"Alluring Beaver",0,6,0,"2020-03-17 13:32:00","2021-10-07 12:04:29"
23974,"Alluring Blowtorch",1,5,1,"2020-03-17 13:32:00","2021-03-10 06:52:05"
14950,"Alluring Bobcat",1,6,0,"2020-03-17 13:32:00","2021-11-07 16:52:47"
2260,"Alluring Bonehead",0,6,1,"2020-03-17 13:32:00","2021-09-02 07:16:02"
21718,"Alluring Brain",1,6,1,"2020-03-17 13:32:00","2021-07-14 18:44:38"
35211,"Alluring Buffoon",1,6,1,"2020-03-17 13:32:00","2021-06-02 08:53:29"
35885,"Alluring Bunny",1,6,2,"2020-03-17 13:32:00","2021-05-21 18:54:36"
6772,"Alluring Butterfly",1,6,2,"2020-03-17 13:32:00","2021-09-25 08:14:13"
26230,"Alluring Cad",1,6,1,"2020-03-17 13:32:00","2021-06-24 07:36:06"
17206,"Alluring Canoe",1,6,2,"2020-03-17 13:32:00","2021-11-12 21:16:35"
1132,"Alluring Captain",1,6,0,"2020-03-17 13:32:00","2021-08-27 16:48:38"
20590,"Alluring Cheetah",1,6,1,"2020-03-17 13:32:00","2021-07-11 02:16:29"
11566,"Alluring Cherub",1,5,2,"2020-03-17 13:32:00","2021-05-03 20:19:27"
5644,"Alluring Chickpea",1,6,4,"2020-03-17 13:32:00","2021-10-08 05:46:48"
37896,"Alluring Chicky",0,5,0,"2020-03-17 13:32:00","2021-06-22 15:52:39"
25102,"Alluring Chive",1,6,1,"2020-03-17 13:32:00","2021-09-03 19:46:29"
16078,"Alluring Clown",1,5,1,"2020-03-17 13:32:00","2021-03-26 22:47:07"
3388,"Alluring Crackerjack",1,6,1,"2020-03-17 13:32:00","2021-05-17 07:16:02"
36222,"Alluring Cub",1,6,1,"2020-03-17 13:32:00","2021-05-28 01:45:57"
22846,"Alluring Cupcake",1,6,0,"2020-03-17 13:32:00","2021-08-27 01:45:31"
13822,"Alluring Cupid",1,5,1,"2020-03-17 13:32:00","2021-03-18 03:55:34"
7900,"Alluring Cutie-pie",1,6,0,"2020-03-17 13:32:00","2021-09-13 07:06:17"
27358,"Alluring Cutlery",1,6,0,"2020-03-17 13:32:00","2021-06-25 12:27:14"
18334,"Alluring Daisy",1,6,0,"2020-03-17 13:32:00","2021-07-11 01:02:10"
9028,"Alluring Dandelion",1,6,3,"2020-03-17 13:32:00","2021-09-15 10:35:03"
33874,"Alluring Dawg",0,5,2,"2020-03-17 13:32:00","2021-05-04 02:58:53"
28486,"Alluring Devil",1,6,1,"2020-03-17 13:32:00","2021-05-28 17:07:02"
568,"Alluring Dish",1,6,2,"2020-03-17 13:32:00","2021-05-04 10:05:06"
20026,"Alluring Doctor",1,6,4,"2020-03-17 13:32:00","2021-06-12 20:35:25"
11002,"Alluring Dolphin",1,5,0,"2020-03-17 13:32:00","2021-05-01 07:55:57"
5080,"Alluring Doofus",1,6,2,"2020-03-17 13:32:00","2021-05-14 09:10:41"
24538,"Alluring Dragon",1,6,3,"2020-03-17 13:32:00","2021-07-15 15:32:44"
15514,"Alluring Dreamboat",1,5,3,"2020-03-17 13:32:00","2021-05-18 22:38:10"
2824,"Alluring Drummer",1,6,1,"2020-03-17 13:32:00","2021-09-14 00:28:49"
22282,"Alluring Drunkard",0,6,1,"2020-03-17 13:32:00","2021-09-05 22:03:47"
32200,"Alluring Duckling",1,6,1,"2020-03-17 13:32:00","2021-06-09 07:26:04"
13258,"Alluring Eyelashes",1,5,1,"2020-03-17 13:32:00","2021-04-01 19:10:13"
7336,"Alluring Fiddlehead",1,6,0,"2020-03-17 13:32:00","2021-09-27 20:31:22"
26794,"Alluring Fire",1,6,2,"2020-03-17 13:32:00","2021-07-09 09:54:22"
17770,"Alluring Flirt",0,6,0,"2020-03-17 13:32:00","2021-07-13 15:55:51"
1696,"Alluring Fondue",1,6,1,"2020-03-17 13:32:00","2021-05-04 10:04:47"
21154,"Alluring Fox",1,6,2,"2020-03-17 13:32:00","2021-06-08 16:26:04"
37559,"Alluring Friend",1,6,0,"2020-03-17 13:32:00","2021-09-15 08:38:40"
12130,"Alluring Gambler",1,5,0,"2020-03-17 13:32:00","2021-03-18 13:07:40"
6208,"Alluring Gazelle",1,6,2,"2020-03-17 13:32:00","2021-09-22 20:53:58"
25666,"Alluring Geek",1,6,1,"2020-03-17 13:32:00","2021-06-26 05:53:00"
38233,"Alluring Gladiator",1,5,1,"2020-03-17 13:32:00","2021-05-07 20:39:25"
16642,"Alluring Gremlin",1,5,1,"2020-03-17 13:32:00","2021-04-02 05:03:19"
3952,"Alluring Hammer",1,6,1,"2020-03-17 13:32:00","2021-10-01 18:53:20"
23410,"Alluring Hawk",1,6,0,"2020-03-17 13:32:00","2021-07-11 02:16:21"
31526,"Alluring Hellion",0,6,0,"2020-03-17 13:32:00","2021-08-07 01:06:45"
14386,"Alluring Hippie",1,5,0,"2020-03-17 13:32:00","2021-06-02 16:01:48"
8464,"Alluring Honey",1,5,1,"2020-03-17 13:32:00","2021-05-07 17:30:17"
27922,"Alluring Hooligan",1,6,0,"2020-03-17 13:32:00","2021-06-15 09:30:50"
18898,"Alluring Hoot",1,6,0,"2020-03-17 13:32:00","2021-06-16 16:03:09"
9592,"Alluring Hunter",1,5,1,"2020-03-17 13:32:00","2021-05-13 11:43:03"
34874,"Alluring Imp",1,6,0,"2020-03-17 13:32:00","2021-05-21 12:34:02"
29050,"Alluring Jester",1,6,0,"2020-03-17 13:32:00","2021-07-30 03:44:20"
286,"Alluring Joker",1,6,0,"2020-03-17 13:32:00","2021-06-02 08:53:08"
19744,"Alluring Kitten",1,6,2,"2020-03-17 13:32:00","2021-06-07 19:59:40"
10720,"Alluring Knees",1,5,1,"2020-03-17 13:32:00","2021-04-18 03:10:14"
4798,"Alluring Knight",1,6,1,"2020-03-17 13:32:00","2021-09-20 19:11:09"
34537,"Alluring Kraken",1,6,0,"2020-03-17 13:32:00","2021-06-23 13:53:03"
24256,"Alluring Legume",1,6,0,"2020-03-17 13:32:00","2021-05-26 09:22:00"
15232,"Alluring Leopard",1,5,1,"2020-03-17 13:32:00","2021-04-07 17:07:05"
34211,"Alluring Lioness",1,6,2,"2020-03-17 13:32:00","2021-08-26 07:25:41"
2542,"Alluring Lulu",1,6,1,"2020-03-17 13:32:00","2021-08-27 02:52:10"
32537,"Alluring Lumberjack",1,6,1,"2020-03-17 13:32:00","2021-08-20 01:11:26"
22000,"Alluring Man-child",0,6,2,"2020-03-17 13:32:00","2021-08-11 01:11:26"
12976,"Alluring Manservant",0,5,1,"2020-03-17 13:32:00","2021-05-03 08:07:38"
7054,"Alluring Mariachi",1,6,0,"2020-03-17 13:32:00","2021-11-10 18:36:02"
38896,"Alluring Mess",1,6,0,"2020-03-17 13:32:00","2021-08-21 10:44:15"
26512,"Alluring Milkshake",0,6,2,"2020-03-17 13:32:00","2021-07-06 09:44:23"
17488,"Alluring Minx",0,6,1,"2020-03-17 13:32:00","2021-08-26 03:12:18"
32863,"Alluring Mouse",1,6,3,"2020-03-17 13:32:00","2021-09-24 01:47:59"
1414,"Alluring Music",1,5,1,"2020-03-17 13:32:00","2021-03-29 13:06:30"
20872,"Alluring Nerd",1,6,0,"2020-03-17 13:32:00","2021-07-20 01:56:31"
11848,"Alluring Ninja",1,6,3,"2020-03-17 13:32:00","2021-08-07 02:59:18"
25384,"Alluring Nobody",1,6,1,"2020-03-17 13:32:00","2021-08-23 21:13:45"
30852,"Alluring Octopus",1,6,1,"2020-03-17 13:32:00","2021-09-05 22:22:35"
16360,"Alluring Onion",1,5,0,"2020-03-17 13:32:00","2021-03-29 12:07:22"
3670,"Alluring Oracle",1,6,0,"2020-03-17 13:32:00","2021-09-11 05:52:06"
23128,"Alluring Panda",1,6,3,"2020-03-17 13:32:00","2021-06-19 11:44:56"
14104,"Alluring Peach",1,5,1,"2020-03-17 13:32:00","2021-03-19 10:12:56"
8182,"Alluring Peacock",1,6,2,"2020-03-17 13:32:00","2021-11-04 09:12:11"
27640,"Alluring Peppercorn",1,6,2,"2020-03-17 13:32:00","2021-06-07 14:03:52"
38559,"Alluring Piglet",1,6,1,"2020-03-17 13:32:00","2021-05-27 17:13:52"
18616,"Alluring Pinkie",1,6,1,"2020-03-17 13:32:00","2021-06-16 16:05:39"
9310,"Alluring Pixie",1,6,0,"2020-03-17 13:32:00","2021-10-07 12:05:05"
36548,"Alluring Platypus",1,5,0,"2020-03-17 13:32:00","2021-06-25 06:57:17"
28768,"Alluring Popstar",1,6,2,"2020-03-17 13:32:00","2021-06-10 15:35:14"
850,"Alluring Porpoise",1,6,1,"2020-03-17 13:32:00","2021-05-23 17:55:51"
37222,"Alluring Prankster",1,6,1,"2020-03-17 13:32:00","2021-11-16 11:04:34"
20308,"Alluring Proposal",1,6,1,"2020-03-17 13:32:00","2021-06-15 12:42:21"
11284,"Alluring Pumpkin",1,5,0,"2020-03-17 13:32:00","2021-04-30 07:51:25"
5362,"Alluring Puppet",1,6,1,"2020-03-17 13:32:00","2021-09-09 22:47:16"
30189,"Alluring Puppy",1,6,0,"2020-03-17 13:32:00","2021-06-22 09:13:51"
31863,"Alluring Python",0,6,0,"2020-03-17 13:32:00","2021-08-16 16:59:11"
15796,"Alluring Rake",1,6,0,"2020-03-17 13:32:00","2021-08-07 02:55:54"
36885,"Alluring Rapscallion",1,6,0,"2020-03-17 13:32:00","2021-10-15 22:15:25"
24820,"Alluring Rascal",1,6,2,"2020-03-17 13:32:00","2021-05-26 21:43:11"
3106,"Alluring Rogue",0,6,0,"2020-03-17 13:32:00","2021-09-17 03:48:56"
22564,"Alluring Ruble",1,5,0,"2020-03-17 13:32:00","2021-03-19 10:32:24"
13540,"Alluring Sailor",1,5,2,"2020-03-17 13:32:00","2021-03-21 02:08:08"
31189,"Alluring Scalawag",1,6,0,"2020-03-17 13:32:00","2021-08-06 05:29:19"
7618,"Alluring Scamp",1,6,0,"2020-03-17 13:32:00","2021-05-26 09:09:00"
27076,"Alluring Scoundrel",0,6,0,"2020-03-17 13:32:00","2021-08-13 03:15:35"
18052,"Alluring Ship",1,6,0,"2020-03-17 13:32:00","2021-08-06 19:43:46"
21436,"Alluring Snowball",1,6,1,"2020-03-17 13:32:00","2021-06-18 10:48:09"
12412,"Alluring Soldier",1,6,0,"2020-03-17 13:32:00","2021-10-24 19:43:15"
1978,"Alluring Somebody",1,5,1,"2020-03-17 13:32:00","2021-04-07 20:27:29"
39233,"Alluring Sorcerer",1,6,1,"2020-03-17 13:32:00","2021-06-02 08:55:56"
6490,"Alluring Squid",1,6,2,"2020-03-17 13:32:00","2021-05-25 13:07:25"
25948,"Alluring Stallion",1,6,3,"2020-03-17 13:32:00","2021-08-27 05:37:57"
16924,"Alluring Tabby",1,5,0,"2020-03-17 13:32:00","2021-05-21 11:15:58"
4234,"Alluring Taco",1,6,1,"2020-03-17 13:32:00","2021-05-12 08:52:47"
23692,"Alluring Tart",0,6,2,"2020-03-17 13:32:00","2021-08-05 02:54:27"
30526,"Alluring Teddy Bear",1,6,1,"2020-03-17 13:32:00","2021-08-21 02:47:21"
14668,"Alluring Traveler",1,6,0,"2020-03-17 13:32:00","2021-10-21 16:37:23"
8746,"Alluring Twang",1,5,1,"2020-03-17 13:32:00","2021-04-28 11:37:41"
28204,"Alluring Vampire",1,6,0,"2020-03-17 13:32:00","2021-06-01 12:19:55"
35548,"Alluring Viking",1,5,1,"2020-03-17 13:32:00","2021-03-21 23:29:12"
19180,"Alluring Wench",0,6,2,"2020-03-17 13:32:00","2021-07-08 08:07:52"
9874,"Alluring Wildcat",1,5,0,"2020-03-17 13:32:00","2021-04-28 17:18:55"
33537,"Alluring Wizard",1,6,1,"2020-03-17 13:32:00","2021-08-15 09:07:59"
29332,"Alluring Wombat",1,6,1,"2020-03-17 13:32:00","2021-08-13 03:15:35"
29896,"Alluring Yacht",1,6,1,"2020-03-17 13:32:00","2021-07-28 09:29:04"
10156,"Alluring Yahoo",1,5,1,"2020-03-17 13:32:00","2021-04-28 01:43:02"
29614,"Alluring Yokel",1,6,0,"2020-03-17 13:32:00","2021-05-26 14:23:03"
12695,"Ambitious Bambino",1,5,1,"2020-03-17 13:32:00","2021-03-19 23:03:48"
19463,"Ambitious Bandit",1,6,2,"2020-03-17 13:32:00","2021-07-28 22:25:30"
10439,"Ambitious Beast",0,5,1,"2020-03-17 13:32:00","2021-04-27 19:46:55"
4517,"Ambitious Beaver",0,6,1,"2020-03-17 13:32:00","2021-09-03 19:21:17"
23975,"Ambitious Blowtorch",1,6,3,"2020-03-17 13:32:00","2021-06-15 12:24:29"
14951,"Ambitious Bobcat",1,5,3,"2020-03-17 13:32:00","2021-04-09 17:08:15"
2261,"Ambitious Bonehead",0,6,1,"2020-03-17 13:32:00","2021-09-30 11:04:49"
21719,"Ambitious Brain",1,6,0,"2020-03-17 13:32:00","2021-07-29 07:00:32"
35212,"Ambitious Buffoon",1,6,2,"2020-03-17 13:32:00","2021-06-04 17:11:03"
35886,"Ambitious Bunny",1,6,2,"2020-03-17 13:32:00","2021-06-24 12:40:16"
6773,"Ambitious Butterfly",1,6,1,"2020-03-17 13:32:00","2021-09-15 10:34:58"
26231,"Ambitious Cad",1,6,1,"2020-03-17 13:32:00","2021-06-13 18:28:40"
17207,"Ambitious Canoe",1,5,1,"2020-03-17 13:32:00","2021-03-27 19:37:51"
1133,"Ambitious Captain",1,5,1,"2020-03-17 13:32:00","2021-04-29 17:43:08"
20591,"Ambitious Cheetah",1,6,0,"2020-03-17 13:32:00","2021-06-22 15:39:17"
11567,"Ambitious Cherub",1,5,2,"2020-03-17 13:32:00","2021-05-09 10:11:02"
5645,"Ambitious Chickpea",1,6,1,"2020-03-17 13:32:00","2021-08-25 21:53:55"
37897,"Ambitious Chicky",0,6,0,"2020-03-17 13:32:00","2021-09-24 01:27:56"
25103,"Ambitious Chive",1,6,1,"2020-03-17 13:32:00","2021-05-28 17:06:45"
16079,"Ambitious Clown",1,5,0,"2020-03-17 13:32:00","2021-03-19 10:09:17"
3389,"Ambitious Crackerjack",1,6,2,"2020-03-17 13:32:00","2021-08-31 19:09:26"
36223,"Ambitious Cub",1,5,1,"2020-03-17 13:32:00","2021-05-07 11:32:36"
22847,"Ambitious Cupcake",1,6,1,"2020-03-17 13:32:00","2021-09-04 15:09:28"
13823,"Ambitious Cupid",1,5,2,"2020-03-17 13:32:00","2021-03-20 18:49:52"
7901,"Ambitious Cutie-pie",1,5,0,"2020-03-17 13:32:00","2021-05-06 15:05:26"
27359,"Ambitious Cutlery",1,6,0,"2020-03-17 13:32:00","2021-06-02 12:14:56"
18335,"Ambitious Daisy",1,6,1,"2020-03-17 13:32:00","2021-08-20 20:53:15"
9029,"Ambitious Dandelion",1,6,0,"2020-03-17 13:32:00","2021-08-17 14:21:08"
33875,"Ambitious Dawg",0,6,3,"2020-03-17 13:32:00","2021-10-18 20:35:18"
28487,"Ambitious Devil",1,6,1,"2020-03-17 13:32:00","2021-08-14 09:06:46"
569,"Ambitious Dish",1,6,0,"2020-03-17 13:32:00","2021-09-14 15:53:49"
20027,"Ambitious Doctor",1,6,1,"2020-03-17 13:32:00","2021-06-26 20:29:24"
11003,"Ambitious Dolphin",1,5,0,"2020-03-17 13:32:00","2021-05-12 17:58:06"
5081,"Ambitious Doofus",1,6,0,"2020-03-17 13:32:00","2021-09-09 22:46:40"
24539,"Ambitious Dragon",1,6,3,"2020-03-17 13:32:00","2021-05-26 11:44:40"
15515,"Ambitious Dreamboat",1,5,3,"2020-03-17 13:32:00","2021-03-19 10:07:03"
2825,"Ambitious Drummer",1,6,0,"2020-03-17 13:32:00","2021-08-28 05:06:21"
22283,"Ambitious Drunkard",0,6,1,"2020-03-17 13:32:00","2021-07-28 03:08:31"
32201,"Ambitious Duckling",1,6,0,"2020-03-17 13:32:00","2021-07-28 09:36:00"
13259,"Ambitious Eyelashes",1,5,0,"2020-03-17 13:32:00","2021-04-06 06:23:46"
7337,"Ambitious Fiddlehead",1,5,1,"2020-03-17 13:32:00","2021-04-14 08:39:42"
26795,"Ambitious Fire",1,6,2,"2020-03-17 13:32:00","2021-07-29 08:26:01"
17771,"Ambitious Flirt",0,6,0,"2020-03-17 13:32:00","2021-09-01 10:37:19"
1697,"Ambitious Fondue",1,6,0,"2020-03-17 13:32:00","2021-08-26 10:06:09"
21155,"Ambitious Fox",1,6,1,"2020-03-17 13:32:00","2021-09-03 19:46:29"
37560,"Ambitious Friend",1,6,0,"2020-03-17 13:32:00","2021-09-24 08:16:42"
12131,"Ambitious Gambler",1,5,2,"2020-03-17 13:32:00","2021-03-11 19:44:54"
6209,"Ambitious Gazelle",1,6,1,"2020-03-17 13:32:00","2021-09-01 07:55:50"
25667,"Ambitious Geek",1,6,2,"2020-03-17 13:32:00","2021-06-09 07:26:10"
38234,"Ambitious Gladiator",1,6,1,"2020-03-17 13:32:00","2021-05-26 15:18:53"
16643,"Ambitious Gremlin",1,6,2,"2020-03-17 13:32:00","2021-11-07 16:52:00"
3953,"Ambitious Hammer",1,6,1,"2020-03-17 13:32:00","2021-09-02 08:23:01"
23411,"Ambitious Hawk",1,6,3,"2020-03-17 13:32:00","2021-08-25 07:44:12"
31527,"Ambitious Hellion",0,5,0,"2020-03-17 13:32:00","2021-06-18 04:39:53"
14387,"Ambitious Hippie",1,5,0,"2020-03-17 13:32:00","2021-03-17 13:04:10"
8465,"Ambitious Honey",1,5,0,"2020-03-17 13:32:00","2021-05-28 17:02:17"
27923,"Ambitious Hooligan",1,6,2,"2020-03-17 13:32:00","2021-05-31 05:14:11"
